Cycle_number,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A19,A20,A21,A22,A23,A24,B1,B2,B3,B4,B5,B6,B7,B8,B19,B20,B21,B22,B23,B24,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C19,C20,C21,C22,C23,C24,D1,D2,D3,D4,D5,D6,D7,D8,D19,D20,D21,D22,D23,D24,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E19,E20,E21,E22,E23,E24,F1,F2,F3,F4,F5,F6,F7,F8,F19,F20,F21,F22,F23,F24,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G19,G20,G21,G22,G23,G24,H1,H2,H3,H4,H5,H6,H7,H8,H19,H20,H21,H22,H23,H24,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I19,I20,I21,I22,I23,I24,J1,J2,J3,J4,J5,J6,J7,J8,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,L1,L2,L3,L4,L5,L6,L7,L8,M1,M2,M3,M4,M5,M6,M7,M8,M9,M11,M12,N1,N2,N3,N4,N5,N6,N7,N8,O1,O2,O3,O4,O5,O6,O7,O8,O9,O11,O12,P1,P2,P3,P4,P5,P6,P7,P8,P19,P20,P21,P22,P23,P24
6,3465.38,3547.37,3460.48,3500.63,3440.12,3463.08,3425.08,3582.44,3482.75,3546.01,3630.73,3660.11,3608.31,3512.14,3659.3,3652.57,3698,3639.05,3526.36,3765.59,3733.18,3631.39,3666.87,3705.41,3744.06,3686.36,3746.98,3673.65,3525.02,3528.46,3580.28,3562.4,3527.75,3531.13,3566.21,3536.13,3534.03,3497.13,3506.49,3512.27,3521.02,3608.2,3560.41,3496.83,3389.74,3497.78,3512.02,3630.64,3617.41,3669.83,3570.72,3589.16,3683.13,3684.89,3655.51,3679.18,3715.44,3683.95,3579.51,3595.98,3449.24,3465.86,3530.08,3668.34,3486.86,3522.78,3509.53,3509.97,3448.67,3583.72,3533.08,3552.84,3516.85,3540.38,3463.33,3526.01,3434.92,3396.64,3484.63,3570.99,3579.54,3574.85,3528.15,3572.48,3654.86,3715.02,3680.75,3596.02,3785.92,3683.49,3586.08,3581.34,3426.62,3450.95,3476.93,3612.84,3533.66,3568.86,3554.69,3590.95,3538.17,3589.86,3531.83,3408.23,3454.83,3596.38,3479.44,3580.59,3444.63,3454.42,3496.64,3528.81,3532.98,3519.16,3551.29,3661.54,3583.69,3595.09,3601.47,3616.84,3690.75,3516.24,3523.53,3579.41,3491.71,3327.25,3462.27,3584.94,3458.15,3556.37,3446.06,3561.54,3525.26,3531.7,3400.41,3462.79,3526.02,3498.83,3507.33,3443.64,3435.33,3424.03,3477.62,3476.48,3505.86,3519.98,3579.67,3603.97,3645.54,3583,3676.43,3573.28,3633.72,3498.55,3589.13,3586.29,3502.68,3445.17,3444.76,3519.83,3515.04,3472.34,3465.36,3504.29,3409.53,3393.41,3535.22,3653.92,3727.61,3666.84,3691.26,3617.96,3628.28,3626.9,3615,3612.78,3552.78,3472.51,3500.33,3458.44,3485.62,3512.94,3512.35,3466.16,3445.02,3676.93,3732.15,3671.69,3720.38,3707.35,3529.25,3591.63,3476.31,3592.63,3592.24,3581.49,3522.18,3486.83,3527.69,3532.05,3443.91,3535.57,3496.72,3437.58,3646.68,3695.46,3768.74,3645.9,3608.54,3593.09,3584.41,3564.91,3582.75,3437.79,3357.54,3400.49,3360.07,3424.3
7,3460.07,3547.36,3460.9,3501.32,3434.75,3462.72,3421.7,3580.76,3481.18,3547.81,3628.54,3654.45,3608.82,3513.98,3655.57,3647.57,3695.87,3640.85,3526.34,3763.99,3732.43,3631.74,3665.72,3707.39,3741.27,3683.31,3740.71,3675.15,3524.88,3515.6,3578.96,3562.36,3521.77,3526.82,3565.39,3535.95,3527.95,3497.04,3504.75,3513.23,3522.08,3611,3552.61,3495.46,3390.43,3493.3,3511.1,3631.92,3615.22,3671.33,3572.26,3582.15,3679.97,3676.51,3649.51,3676.35,3709.6,3681.46,3578.94,3594.17,3442.85,3463,3525.77,3660.59,3483.09,3523.58,3507.98,3510.58,3449.23,3583.66,3532.01,3550.23,3515.91,3539.76,3461.11,3522.59,3433.86,3396.26,3487.01,3570.02,3581.28,3577.52,3529.23,3569.07,3651.57,3713.23,3676.17,3590.05,3785.16,3686.92,3587.25,3576.15,3422.73,3444.54,3475.01,3610.99,3531.82,3549.82,3548.05,3590.73,3540.59,3590.84,3523.09,3410.3,3453.7,3596.68,3484.68,3576.35,3446.44,3450.92,3497.89,3524.52,3531.41,3522.97,3541.1,3659.29,3582.4,3590.61,3600.71,3616.58,3688.47,3513.56,3519.79,3576.7,3484.03,3320.8,3459.8,3582.09,3453.48,3557.43,3443.81,3556.89,3525.69,3532.74,3395.75,3458.32,3522.21,3498.74,3506.82,3438.39,3431.59,3421.64,3476.41,3478.66,3504.47,3514.16,3575.64,3597.27,3641.24,3576.19,3675.64,3569.04,3633.98,3496.61,3585.43,3580.31,3502.24,3442.76,3444.25,3518.58,3518.69,3468.86,3466.41,3502.07,3404.82,3388.96,3524.25,3645.93,3726.27,3664.91,3684.2,3612.26,3629.06,3618,3609.67,3614.42,3544.7,3472.52,3501.18,3455.56,3486.14,3513.69,3511.82,3461.94,3442.97,3678.13,3729.03,3670.5,3719.94,3703.06,3530.99,3594.05,3478.07,3590.46,3589.17,3578.06,3518.91,3482.72,3521.7,3526.8,3439.31,3528.45,3493.19,3433.17,3641.4,3695.39,3768.02,3646.69,3612.1,3588.32,3585.9,3556.8,3579.33,3436.55,3353.91,3403.24,3359.29,3419.16
8,3460.56,3543.92,3459.68,3497.34,3436.26,3459.85,3419.93,3573.4,3476.2,3542.06,3622.99,3654.22,3608.95,3513.78,3660.83,3650.2,3700.41,3641.46,3518.91,3754.92,3725.77,3625.09,3661.33,3696.97,3738.63,3674.09,3743.3,3668.13,3522.19,3512.19,3576.81,3569.56,3522.77,3533.24,3566.69,3535.01,3530.51,3496.03,3501.71,3513.06,3517.66,3608.47,3556.88,3492.12,3390.43,3491.54,3511.15,3636.48,3616.85,3678.03,3565.91,3578.09,3679.76,3682.03,3647.46,3673.42,3706.58,3686.44,3578.79,3595.38,3441.47,3457.92,3522.37,3655.65,3480.98,3522.21,3504.88,3508.72,3449.23,3582.29,3532.6,3554.42,3518.26,3543.96,3458.84,3522.36,3435.12,3394.43,3483.16,3567.54,3576.84,3572.95,3528.04,3567.37,3653.36,3711.28,3676.38,3592.4,3783.71,3685.49,3585.23,3577.7,3422.03,3438.78,3472.62,3603.43,3533.02,3548.14,3551.36,3589.44,3538.08,3581.63,3525.47,3402.79,3452.76,3594.34,3485.52,3577,3443.21,3451.74,3497.1,3525.94,3532.78,3519.61,3542.17,3660.11,3580.98,3589.38,3597.05,3615.6,3689.88,3515.21,3516.65,3575.72,3488.36,3321.62,3457.27,3575.16,3454.82,3555.18,3439.17,3555.81,3518.89,3528.37,3391.51,3459.75,3519.13,3489.1,3499.77,3430.22,3430.19,3422.4,3473.24,3477.39,3503.22,3514.85,3573.98,3596.82,3638.94,3579.43,3674.42,3566.89,3635.01,3497.84,3580.38,3576.42,3501.15,3443.54,3438.31,3515.63,3511.92,3463.1,3462.39,3498.38,3402.79,3387.57,3529.39,3649.75,3728.44,3658.81,3685.62,3614.6,3621.1,3621.67,3613,3606.11,3546.78,3473.94,3499.28,3452.97,3483.97,3507.63,3505.25,3459.54,3443.03,3672.98,3723.48,3671.87,3712.78,3699.62,3526.83,3589.79,3473.51,3598.41,3590.04,3583.42,3521.3,3484.83,3525.47,3529.63,3440.79,3530.85,3494.73,3433.74,3645.5,3692.32,3769.25,3645.17,3608.91,3590.18,3587.41,3563.29,3573.24,3431.98,3346.71,3392.49,3357.72,3415.15
9,3461.59,3540.69,3462.67,3495.34,3438.56,3461.05,3414.63,3570.28,3476.34,3534.5,3620.1,3650.96,3615.47,3511.37,3668.53,3659.57,3711.38,3649.29,3517.21,3755.18,3727.11,3624.69,3658.74,3695.5,3734.14,3674.61,3746.69,3666.98,3522.15,3506.99,3578.38,3574.1,3522.42,3526.01,3561.71,3535.33,3529.38,3489.25,3500.76,3511.63,3515.58,3609.24,3552.3,3488.44,3392.15,3497.2,3517.43,3634.17,3622.41,3679.75,3561.12,3576.32,3675.57,3677.3,3646.63,3673.36,3703.2,3684.11,3576.15,3592.99,3439.5,3458.76,3524.17,3654.27,3480.26,3516.41,3505.39,3509.27,3442.52,3582.92,3530.06,3555.67,3514.75,3545.77,3461.88,3522.25,3430.04,3389.95,3481.78,3570.88,3578.92,3568.3,3523.55,3563.34,3646.02,3707.62,3670.49,3592.49,3783.23,3685.02,3580.17,3575.6,3424.87,3435.74,3468.3,3601.51,3524.93,3548.54,3550.27,3588.89,3536.09,3585.11,3522.49,3404.58,3452.94,3595.73,3480.69,3573.16,3444.35,3449.18,3497.32,3523.18,3530.21,3518.26,3541.46,3653.33,3577.18,3584.75,3599.38,3619.7,3689.36,3516.3,3512.22,3577.02,3481.49,3316.53,3458.04,3578.41,3450.55,3549.63,3438.04,3551.76,3519.06,3526.45,3393.69,3451.93,3518.9,3494.54,3501.83,3431.73,3429.8,3420.22,3473.87,3470.71,3503.59,3517.44,3569.21,3599.61,3635.71,3576.66,3674.13,3566.83,3636.58,3497.55,3579.03,3578.12,3500.69,3441.47,3441.36,3516.46,3511.66,3465.06,3458.48,3502.11,3401.89,3386.67,3527.47,3646.96,3724.36,3660.93,3683.95,3611.82,3626.53,3624.39,3611.19,3606.76,3546.02,3469.42,3494.84,3455.27,3483.33,3509.03,3504.13,3458.41,3437.32,3678.54,3724.18,3667.18,3713.72,3696.36,3528.65,3587.32,3472.77,3594.35,3591.07,3574.53,3517.41,3481.62,3524.02,3521.93,3437.07,3523.44,3486.99,3425.39,3641.52,3691.95,3767.9,3643.48,3603.73,3586.89,3585.9,3557.37,3572.09,3432.94,3347.01,3386.54,3357.31,3414.01
10,3454.75,3539.44,3459.14,3492.52,3438.27,3458.75,3416.41,3573.66,3472.78,3537.56,3617.45,3647.62,3625.73,3526.01,3679.02,3672.46,3724.02,3663.63,3513.69,3751.92,3726.95,3624.78,3656.23,3695.01,3731.16,3670.3,3743.48,3664.07,3521.84,3510.26,3579.4,3576.85,3516.59,3520.5,3561.8,3528.03,3529.64,3492.98,3503.23,3509.86,3515.28,3606.31,3547.31,3490.37,3394.96,3498.79,3522.34,3642.53,3627.09,3688.8,3557.31,3577.22,3676.13,3672.04,3646.53,3674.14,3704.21,3680.35,3577.09,3591.37,3439.54,3458.58,3524.58,3652.67,3477.36,3514.42,3500.9,3501.83,3444.24,3575.9,3531.74,3550.42,3515.21,3537.37,3457.19,3522.62,3432.02,3393.91,3484.55,3573.52,3578.84,3573.62,3521.13,3560.66,3646.14,3706.87,3673.65,3591.13,3776.13,3680.9,3583.99,3572.19,3417.94,3437.01,3472.48,3600.37,3523.76,3541.54,3546.99,3582.66,3531.8,3578.19,3526.69,3402.26,3451.5,3596.1,3481.88,3573.34,3440.38,3451.91,3491.09,3519.13,3530.32,3514.42,3540.57,3651.89,3577.35,3587.77,3595.43,3618.41,3692.13,3515.62,3511.44,3577.29,3478.85,3311.32,3456.42,3570.38,3448.93,3549.77,3438.74,3547.87,3519.05,3526.05,3396.01,3452.58,3514.93,3489.48,3501.08,3429.8,3426.5,3417.42,3470.35,3470.57,3492.69,3517.06,3568.95,3598.72,3636.51,3571.45,3673.44,3562.63,3638.05,3497.53,3578.07,3573.29,3496.18,3438.45,3436.44,3513.27,3510.02,3463.28,3458.09,3497.43,3397.86,3384.24,3521.24,3646.68,3725.66,3660.02,3683.95,3614.17,3627.32,3622.66,3607.01,3601,3542.47,3467.25,3496.71,3452.73,3482.48,3508.51,3502.4,3458.25,3439.23,3675.41,3723.66,3666.81,3716.15,3702.71,3526.38,3590.4,3476.47,3595.17,3584.54,3575.34,3512.69,3476.79,3513.73,3517.09,3435.74,3524.46,3482.95,3425.21,3638.85,3692.91,3766.05,3642.16,3604.29,3589.21,3584.42,3555.53,3569.49,3430.85,3340.77,3387.26,3358.61,3417.93
11,3452.57,3531.96,3454.91,3492.93,3428.89,3453.11,3416.29,3567.98,3471.96,3534.93,3618.38,3643.17,3640.1,3540.59,3701.51,3700.48,3752.13,3688.22,3515.92,3752.86,3727.38,3621.86,3655.93,3689.85,3728.73,3668.62,3736.18,3662.81,3518.73,3506.37,3574.01,3581.47,3515.57,3515.9,3557.42,3527.01,3527.06,3489.19,3498.52,3513.2,3517.5,3609.09,3547.29,3487.64,3401.75,3505.63,3530.54,3654.3,3635.85,3706.17,3559.6,3570.77,3672.12,3678.61,3641.98,3674.34,3706.23,3682.66,3577.23,3592.24,3438.2,3452.1,3523.46,3653.59,3472.46,3506.22,3501.84,3502.56,3441.1,3573.34,3528.38,3545.67,3510.83,3539.03,3457.47,3522.04,3425.23,3393.39,3483.69,3569.34,3581.36,3577.06,3517.48,3555.11,3644.02,3706.9,3673.22,3589.39,3777,3680.43,3581.04,3577.82,3415.51,3429.86,3468.44,3594.06,3522.78,3545.11,3545.04,3578.43,3531.93,3579.61,3523.34,3399.21,3448.99,3589.14,3480.15,3568.3,3437.79,3452.44,3497.47,3518.7,3528.08,3523.51,3535.91,3653.38,3577.27,3586.81,3594.42,3620.04,3690.27,3515.47,3513.69,3574.34,3480.25,3312.57,3460.95,3569.68,3446.47,3542.92,3439.45,3545.15,3513,3524.26,3394.31,3451.63,3516.42,3492.06,3500.93,3426.67,3420.96,3416.54,3474.11,3472.32,3493.32,3521.47,3567.26,3594.89,3633.78,3575.21,3672.47,3566.28,3639.95,3502.28,3576.57,3572.52,3494.31,3435.85,3436.36,3515.43,3512.34,3456.72,3455.59,3496.65,3399.18,3387.91,3523.17,3648.69,3726.38,3656.44,3685.04,3611.26,3629.96,3621.64,3604.56,3603.95,3539.36,3462.42,3495.12,3448.69,3482.01,3507.07,3500.5,3450.64,3436.43,3678.88,3725.24,3669.56,3714.24,3700.95,3529.34,3585.71,3471.27,3587.09,3583.81,3574.93,3508.42,3470.74,3514.21,3511.7,3436.5,3523.32,3477.2,3418.2,3642.38,3688.08,3761.06,3636.07,3603.52,3587.08,3584.44,3557.89,3566.13,3428.82,3337.86,3384.88,3355.37,3406.42
12,3451.96,3531.67,3453.5,3488.09,3432.08,3452.98,3414.05,3564.15,3472.94,3532.86,3619.15,3648.87,3664.31,3568.74,3733.95,3740.19,3798.74,3734.37,3516.71,3752.29,3721.8,3625.47,3654.91,3694.47,3732.68,3674.93,3740.25,3664.96,3517.44,3506.05,3577.44,3581.1,3513.02,3517.76,3558.77,3524.5,3519.83,3483.88,3503.2,3500.96,3512.59,3598.16,3548.09,3484.08,3413.07,3522.17,3543.27,3679.41,3664.32,3732.88,3560.13,3574.77,3676.35,3675.69,3645.06,3670.78,3706.69,3680.2,3571.51,3591.04,3436.41,3450.46,3524,3652.9,3474.3,3509.07,3499.18,3497.83,3440.59,3572.3,3527.42,3543.19,3510.1,3531.81,3459.24,3517.37,3433.16,3392.09,3488.21,3575.6,3582.04,3581.18,3521.28,3554.76,3645.13,3708.74,3670.79,3588.2,3779.05,3679.92,3579.88,3576.66,3414.21,3430.94,3473.65,3597.35,3526.35,3539.83,3540.96,3581.24,3535.72,3580.7,3518.26,3395.48,3448.98,3587.43,3476.1,3565.54,3441.49,3447.45,3495.36,3521.97,3527.8,3524.57,3535.03,3651.38,3576.34,3584.48,3598.42,3622.25,3687.17,3516.64,3512.02,3573.56,3479.48,3313.11,3450.47,3570.76,3448.2,3542.87,3437.22,3543.8,3518.78,3521.06,3389.2,3451.33,3512.55,3490.72,3502.76,3425.17,3423.83,3416.38,3469.79,3468.84,3495.33,3521.74,3568.69,3597.43,3639.29,3573.33,3673.21,3570.73,3638.47,3498.21,3576.57,3581.25,3490.3,3434.04,3433.91,3511.34,3506.22,3454.31,3450.84,3495.97,3399.38,3380.82,3522.02,3642.74,3726.15,3653.12,3679.89,3609.91,3622.04,3621.01,3609.11,3600.91,3542.42,3466.96,3501.19,3446.58,3480.59,3501.57,3498.81,3451.39,3435.61,3678.65,3718.29,3666.07,3709.08,3697.83,3529.9,3587.69,3474.55,3584.49,3582.6,3567.58,3512.78,3471.59,3512.03,3509.59,3433.07,3518.21,3472,3409.81,3639.42,3689.3,3760.62,3638.2,3604.56,3587.65,3585.12,3557.77,3570.19,3435.7,3337.95,3382.75,3352.8,3403.6
13,3455.24,3532.43,3456,3484.01,3432.67,3451.89,3416.8,3561.38,3466.58,3533.48,3617.36,3644.96,3716.71,3615.92,3789.17,3814.12,3866.79,3806.14,3514.54,3752.59,3723.59,3626.65,3660.07,3693.35,3731.76,3666.49,3737.72,3664.85,3518.08,3507.72,3575.73,3581.74,3509.66,3516.07,3555.87,3523.29,3521.6,3490.11,3496.83,3503.38,3507.42,3603.87,3546.97,3481.28,3437.87,3545.95,3571.89,3727.86,3710.86,3780.95,3560.65,3570.43,3669.34,3672.77,3640.08,3672.07,3706.91,3683,3572,3590.32,3437.48,3455.36,3523.47,3650.35,3475.95,3509.96,3498.43,3493.57,3435.68,3571.15,3529.63,3543.76,3508.12,3536.01,3452,3519.58,3431.85,3402.09,3490.32,3583.75,3589.32,3586.99,3520.47,3557.26,3645.08,3702.99,3666.66,3588.91,3777.18,3685.69,3574.97,3579.02,3415.7,3431.14,3467.06,3593.56,3526.04,3539.09,3541.28,3574.9,3531,3577.51,3519.76,3398.1,3446.21,3585.83,3475.52,3563.84,3442.44,3450.41,3496.73,3526.16,3533.33,3527.78,3535.1,3650.1,3579.89,3581.96,3592.85,3614.12,3688.77,3516.79,3509.57,3573.68,3474.71,3308.04,3448.39,3568.88,3449.68,3542.56,3434.97,3541.21,3511.9,3522.68,3392.75,3447.11,3512.22,3488.32,3499.14,3426.65,3421.35,3416.33,3471.77,3473.43,3493.65,3521.32,3568.27,3597.48,3640.26,3574.04,3672.39,3568.54,3637.43,3500.97,3574.78,3563.28,3492.44,3436.56,3430.99,3507.22,3508.12,3455.93,3450.64,3490.25,3395.29,3386.31,3521.66,3640.57,3723.28,3655.66,3685.85,3615.16,3626.4,3623.2,3605.42,3601.55,3539.04,3467.37,3487.51,3443.95,3474.08,3497.42,3492.9,3453.01,3433.84,3683.85,3720.96,3667.85,3711.99,3697.92,3529.93,3587.61,3475.42,3582.8,3577.59,3566.12,3503.15,3467.97,3508.11,3503.93,3426.55,3515,3465.23,3414.86,3640.31,3685.02,3764.39,3636.2,3598.23,3585.03,3582.08,3557.07,3564.22,3434.62,3333.65,3379.1,3349.02,3406.63
14,3452.14,3532.07,3453.54,3487.34,3432.51,3448.44,3412.18,3561,3469.1,3532.8,3611.03,3644.6,3793.11,3681.73,3867.54,3909.34,3965.8,3902.44,3515.77,3750.8,3724.95,3624.01,3658.35,3697.72,3731.2,3671.24,3739.08,3664.6,3513.19,3504.16,3575.79,3585.16,3511.77,3515.95,3560.02,3521.31,3520.92,3484.34,3496.19,3498.13,3509.63,3601.51,3545.64,3482.46,3476.93,3588.52,3615.66,3793.73,3774.9,3858.07,3565.36,3570.62,3672.32,3672.41,3641.34,3675.21,3706.91,3682.22,3575.13,3587.53,3435.24,3453.49,3527.11,3648.83,3471.23,3507.48,3494.6,3496.18,3439.41,3569.3,3523.78,3542.29,3504.32,3532.17,3450.41,3514.8,3442.78,3406.46,3499.92,3590.83,3605.7,3606.02,3519.43,3555.57,3643.13,3702.81,3672.92,3586.12,3780.52,3677.73,3578.56,3573.7,3415.08,3430.08,3471.69,3592.2,3523.22,3538.33,3540.17,3578.25,3528.58,3579.53,3523.27,3391.5,3448.05,3588.4,3470.93,3564.81,3443.62,3450.07,3499.38,3528.34,3541.77,3534.51,3537.01,3646.27,3577.12,3583.49,3598.39,3615.38,3687.3,3514.41,3507.38,3574.72,3476.12,3307.97,3450.59,3566.54,3445.28,3544.97,3436.24,3543.72,3515.83,3522.16,3391.09,3446.54,3506.15,3488.4,3502.82,3423.13,3419.72,3414.39,3473.54,3475.96,3496.58,3520.35,3566.71,3591.16,3633.18,3574.11,3666.98,3566.29,3636.93,3498.82,3570.35,3563.91,3493.91,3438.1,3433.08,3508.4,3508.43,3455.16,3449.88,3491.77,3393.69,3379.75,3516.74,3647.22,3722.36,3659.06,3680.43,3614.51,3626.74,3619.78,3604.91,3598.35,3539.26,3463.81,3495.56,3448.58,3480.68,3502.26,3495.04,3451.56,3438.45,3679.61,3720.43,3663.7,3714.11,3697.97,3529.66,3589.12,3478.39,3579.95,3580,3561.1,3502.21,3464.66,3506.66,3498.9,3427.88,3509.36,3461.27,3404.23,3641.77,3691.03,3769.07,3635.9,3602.82,3586.86,3582.65,3555.55,3562.97,3430.05,3336.5,3382.72,3350.75,3407.49
15,3449.18,3534.22,3454.55,3485.58,3430.76,3453.26,3414.47,3560.54,3470.84,3527.8,3610.22,3641.84,3875.27,3765.96,3965.74,4026.35,4078.29,4007.51,3516.22,3753.26,3724.02,3622.11,3651.99,3691.49,3726.2,3672.02,3740.05,3665.45,3519.51,3507.72,3573.55,3587.88,3510.13,3511.3,3553.3,3519.73,3522.47,3486.11,3497.36,3499.96,3511.12,3601.82,3542.42,3482.04,3529.83,3652.74,3673.55,3886.62,3874.86,3952.48,3560.31,3568.42,3673.92,3672.95,3638.57,3671.19,3710.49,3683.44,3575.28,3591.51,3439.12,3452.83,3525.47,3646.93,3470.99,3506.34,3495.91,3497.62,3440.91,3572.53,3526.28,3539.85,3506.62,3531.98,3452.59,3510.89,3454.03,3419.85,3517.69,3621.03,3632.17,3633.29,3519,3558.41,3642.09,3703.42,3673.68,3591.88,3779.71,3681.8,3575.97,3573.63,3416.08,3429.46,3474.84,3592.69,3524.73,3536.88,3537.23,3579.39,3530.76,3575.54,3518.7,3392.06,3446.5,3583.33,3471.79,3562.69,3451.97,3457.08,3514.08,3544.66,3552.17,3553.13,3534.27,3651.61,3578.49,3579.35,3592.47,3620.15,3687.92,3518.45,3511.49,3576.39,3478.8,3312.65,3453.12,3569.12,3445.67,3544.66,3442.92,3538.39,3515.68,3519.45,3389.97,3449.67,3513.35,3483.36,3493.41,3422.3,3425.61,3420.11,3474.55,3476.22,3497.16,3527.61,3567.05,3596.67,3634.54,3572.39,3673.2,3565.88,3633.45,3496.29,3570.09,3561.37,3490.46,3434.54,3436.51,3506.46,3507.55,3452.34,3448.27,3488.65,3395,3382.65,3518.68,3641.17,3721.02,3658.2,3684.35,3617.34,3628.67,3620.39,3606.17,3600.85,3541.02,3462.69,3492.8,3444.96,3477.34,3501.11,3494.62,3450.7,3435.21,3679.09,3720.11,3664.78,3714.12,3698.12,3529.94,3591.32,3476.34,3579.38,3577.09,3558.73,3502.81,3463.71,3503.07,3503.21,3423.73,3503.15,3461.87,3403.01,3638.8,3684.25,3764.65,3641.05,3600.13,3589.62,3582.22,3557.49,3563.31,3431.36,3335.05,3382.36,3352.06,3406.98
16,3453.24,3533.71,3454.91,3489.96,3430.04,3451.36,3409.37,3558.12,3470.59,3529.52,3617.2,3638.94,3980.44,3857.58,4083.37,4140.91,4197.94,4123.47,3511.88,3750.95,3725.59,3624.37,3656.1,3693.79,3725.55,3667.12,3745.75,3668.89,3520.02,3510.1,3575.7,3592.01,3508.51,3518.47,3552.5,3518.22,3520.3,3484.81,3494.16,3496.2,3509.42,3600.32,3543.85,3480.63,3600.87,3734.87,3761.05,3998.43,3985.86,4071.56,3560.47,3568.53,3670.37,3673.5,3638.42,3672.46,3710.44,3684.74,3570.76,3591.73,3437.77,3455.18,3524.9,3650.15,3470.82,3507.29,3498.82,3495.52,3436.59,3570.56,3528.12,3540.14,3504.22,3533.14,3451.54,3512.94,3483.33,3440.78,3545.31,3666.31,3675.79,3685.39,3515.15,3556.34,3643.7,3705.53,3675.74,3589.42,3777.9,3681.42,3576.58,3577.04,3406.98,3432.92,3472.42,3593.98,3519.12,3533.76,3536.36,3577.18,3531.82,3578.99,3517.48,3391.54,3445.95,3585.42,3473.36,3561.2,3464.21,3473.15,3523.32,3572.99,3573.71,3574.31,3534.54,3653.5,3585.43,3584.84,3596.81,3620.12,3691.78,3519.43,3507.22,3576.41,3476.64,3311.58,3452.39,3571.33,3443.13,3546.51,3437.48,3539.61,3513.78,3518.21,3387.99,3446.24,3508.93,3484.11,3497.32,3425.13,3427.65,3419.81,3478.39,3480.42,3498.11,3526.06,3568.5,3593.52,3636.54,3577.59,3669.93,3568.18,3640.33,3500.01,3571.95,3563.71,3493.98,3431.39,3436.8,3506.85,3504.01,3449.74,3446.69,3492.36,3389.37,3378.43,3522.51,3640.31,3726.81,3651.35,3684.31,3611.89,3628.66,3621.87,3607.02,3602.64,3538.94,3463.53,3489.3,3449.75,3475.83,3495.02,3495.32,3448.55,3431.14,3679.24,3719.96,3666.96,3712.29,3698.77,3527.86,3589.16,3474.34,3581.7,3578.86,3563.74,3501.17,3462.05,3507.98,3500.05,3424.5,3506.06,3458.97,3402.72,3640.44,3686.74,3757.52,3633.37,3607.37,3590.71,3581.45,3553.93,3566.35,3434.43,3336.92,3378.05,3349.19,3404.5
17,3455.43,3532.75,3453.2,3488.79,3431.31,3452.99,3412.69,3559.73,3471.6,3528.37,3610.84,3637.54,4082.02,3960.87,4200.71,4265.64,4326.15,4243.29,3518.18,3755.08,3722.41,3623.82,3653.82,3694.48,3729.93,3668.15,3740.89,3668.62,3522.77,3512.36,3581.98,3595.28,3506.65,3515.91,3548.43,3518.26,3520.55,3482.11,3492.88,3496.31,3509.28,3596.49,3540.19,3479.54,3688.89,3825.24,3854.13,4114.9,4098.56,4196.88,3564.03,3571.55,3672.03,3675.61,3641.92,3673.69,3707.25,3684.35,3572.21,3591.69,3434.09,3457.43,3523.29,3652.71,3466.65,3506.54,3498.1,3497.81,3437.69,3570.79,3523.64,3538.41,3501.71,3533.03,3450.11,3513.67,3525.49,3478.28,3590.26,3747.91,3748.18,3754.66,3519.55,3558.08,3642.31,3704.28,3668.22,3591.48,3775.93,3684.18,3575.99,3574.41,3412.38,3428.52,3471.61,3592.2,3522.93,3537.55,3543.43,3578.41,3534.5,3576.25,3518.91,3391.94,3444.66,3582.47,3475.07,3560.27,3484.72,3495.87,3545.75,3605.46,3617.21,3613.78,3531.36,3650.02,3578.2,3579.86,3589.7,3620.47,3689.03,3517.03,3508.32,3576.2,3470.84,3310.95,3451.16,3568.05,3445.46,3542.97,3431.95,3542.54,3516.54,3517.24,3391.3,3445.09,3507.49,3480.86,3496.03,3420.5,3428.56,3423.51,3477.17,3488.87,3506.81,3532.28,3564.08,3593.69,3634.56,3577.17,3672.22,3563.89,3641.98,3501.21,3566.77,3565.87,3492.51,3435.82,3436.41,3509.29,3505.63,3455.98,3448.37,3489.05,3393.62,3379.68,3528.12,3644.48,3720.67,3658.79,3686.02,3617.31,3628.23,3621.74,3604.96,3605.62,3540.53,3465.53,3496.87,3449.9,3477.53,3496.89,3494.01,3448.2,3436.22,3683.32,3723.98,3664.04,3714.93,3703.03,3531.48,3589.63,3476.24,3579.85,3573.39,3559.86,3498.08,3462.86,3503.34,3504.32,3421.34,3504.2,3460.76,3403.05,3644.43,3689.17,3765.12,3640.15,3609.35,3588.24,3586.28,3559.66,3569.12,3439.09,3334.51,3382.87,3348.36,3406.59
