"","sampleID.exp","test1.exp","allP.exp","ztest1","zallP","month","june","aug","exp.adjust","exp.adjustTest1","stress"
"217","797",32850,39180,0.32392518044685,0.437950323223303,"aug",0,1,69.773888896286,32919.7738888963,6260.22611110372
"218","798",32400,39790,-0.0815280227319634,1.48083146054074,"aug",0,1,64.7412925638085,32464.7412925638,7325.25870743619
"219","799",32470,38770,-0.0184575244597037,-0.263002572350705,"aug",0,1,71.3557655029744,32541.355765503,6228.64423449703
"220","8",31420,38720,-0.964514998543593,-0.348484632786567,"aug",0,1,70.9625662996878,31490.9625662997,7229.03743370031
"221","80",32700,38250,0.188774112720581,-1.15201600088361,"aug",0,1,71.1453075872596,32771.1453075873,5478.85469241274
"222","800",32580,38550,0.0806532585395607,-0.639123638268479,"aug",0,1,71.2310828962038,32651.2310828962,5898.7689171038
"223","809",32580,39760,0.0806532585395607,1.42954222427922,"aug",0,1,64.719516606206,32644.7195166062,7115.2804833938
"224","810",33090,39100,0.540166888808884,0.301179026525938,"aug",0,1,69.7158466989747,33159.715846699,5940.28415330103
"225","811",32450,40000,-0.0364776668232028,1.83985611437133,"aug",0,1,65.7356627234218,32515.7356627234,7484.26433727657
"226","812",33490,38800,0.900569736078937,-0.211713336089202,"aug",0,1,69.9313302944593,33559.9313302945,5240.06866970554
"227","821",32320,38380,-0.153608592185973,-0.929762643750377,"aug",0,1,71.0744444640576,32391.0744444641,5988.92555553594
"228","822",32790,39240,0.26986475335634,0.540528795746334,"aug",0,1,69.7132884413629,32859.7132884414,6380.28671155863
"229","823",33070,38700,0.522146746445379,-0.382677456960903,"aug",0,1,71.4078922841327,33141.4078922841,5558.59210771586
"230","824",32080,38470,-0.369850300548007,-0.775894934965844,"aug",0,1,71.0384893445941,32151.0384893446,6318.9615106554
"231","833",31680,37940,-0.73025314781806,-1.68200477558591,"aug",0,1,65.6624654839862,31745.662465484,6194.33753451601
"232","834",32960,38900,0.423035963446114,-0.0407492152174887,"aug",0,1,70.9342291019539,33030.934229102,5869.06577089804
"233","835",32010,38200,-0.432920798820267,-1.23749806131946,"aug",0,1,70.6316336613086,32080.6316336613,6119.36836633869
"234","836",31750,37910,-0.6671826495458,-1.73329401184743,"aug",0,1,65.6748959347797,31815.6748959348,6094.32510406522
"235","845",31860,38280,-0.568071866546536,-1.10072676462209,"aug",0,1,70.6865451794717,31930.6865451795,6349.31345482053
"236","846",31390,38730,-0.991545212088848,-0.3313882206994,"aug",0,1,70.9587652391095,31460.9587652391,7269.04123476089
"237","847",31420,38500,-0.964514998543593,-0.724605698704329,"aug",0,1,70.75162760432,31490.7516276043,7009.24837239568
"238","848",31880,37700,-0.550051724183033,-2.09231866567801,"aug",0,1,62.8525025098729,31942.8525025099,5757.14749749013
"239","857",32490,38750,-0.000437382096198141,-0.297195396525052,"aug",0,1,71.3437594155705,32561.3437594156,6188.65624058443
"240","858",32010,38510,-0.432920798820267,-0.707509286617161,"aug",0,1,71.0512830288759,32081.0512830289,6428.94871697113
"241","859",32310,39990,-0.162618663367722,1.82275970228416,"aug",0,1,65.0531828851021,32375.0531828851,7614.94681711489
"242","860",33060,40000,0.513136675263629,1.83985611437133,"aug",0,1,66.0685670115842,33126.0685670116,6873.93143298841
"243","869",32730,39000,0.21580432626583,0.130214905654224,"aug",0,1,70.9822138037342,32800.9822138037,6199.01778619627
"244","870",33460,39400,0.873539522533682,0.814071389141065,"aug",0,1,64.7892644104112,33524.7892644104,5875.21073558959
"245","871",32780,40000,0.26085468217459,1.83985611437133,"aug",0,1,66.4118287934624,32846.4118287935,7153.58817120654
"246","872",33780,39130,1.16186180034973,0.352468262787453,"aug",0,1,64.7826940499307,33844.7826940499,5285.21730595007
"247","881",34740,38710,2.02682863379786,-0.365581044873735,"aug",0,1,64.7367189874387,34804.7367189874,3905.26328101256
"248","882",35800,40000,2.98189617906349,1.83985611437133,"aug",0,1,56.0267257044514,35856.0267257045,4143.97327429555
"249","884",37840,40000,4.81995070014078,1.83985611437133,"aug",0,1,56.026725242929,37896.0267252429,2103.97327475707
"250","89",32560,39260,0.0626331161760616,0.574721619920669,"aug",0,1,69.8603409096239,32629.8603409096,6630.13965909037
"251","893",31550,38460,-0.847384073180826,-0.792991347053012,"aug",0,1,70.8074527611924,31620.8074527612,6839.19254723881
"252","894",31670,38430,-0.739263218999809,-0.844280583314527,"aug",0,1,70.8518049628811,31740.8518049629,6689.14819503712
"253","895",31970,38560,-0.468961083547271,-0.622027226181299,"aug",0,1,71.1044734105991,32041.1044734106,6518.8955265894
"254","896",33460,40000,0.873539522533682,1.83985611437133,"aug",0,1,64.3102934080163,33524.310293408,6475.68970659198
"255","9",32610,38730,0.107683472084816,-0.3313882206994,"aug",0,1,71.3804973774689,32681.3804973775,6048.61950262253
"256","90",32830,38870,0.305905038083344,-0.0920384514790038,"aug",0,1,71.3412070083783,32901.3412070084,5968.65879299162
"257","905",32710,38800,0.197784183902331,-0.211713336089202,"aug",0,1,71.4244403180071,32781.424440318,6018.57555968199
"258","906",33260,39020,0.693338098898652,0.164407729828572,"aug",0,1,69.7187812070116,33329.718781207,5690.28121879299
"259","907",32600,39010,0.0986734009030662,0.147311317741392,"aug",0,1,71.2503795498152,32671.2503795498,6338.74962045018
"260","908",31820,37960,-0.60411215127354,-1.64781195141157,"aug",0,1,65.9191387055364,31885.9191387055,6074.08086129446
"261","91",32890,38200,0.359965465173855,-1.23749806131946,"aug",0,1,71.1837467444341,32961.1837467444,5238.81625325557
"262","917",31780,38240,-0.640152436000545,-1.16911241297077,"aug",0,1,69.9021628250065,31849.902162825,6390.097837175
"263","918",32550,38910,0.0536230449943056,-0.023652803130321,"aug",0,1,71.4198918523236,32621.4198918523,6288.58010814768
"264","919",32730,39140,0.21580432626583,0.36956467487462,"aug",0,1,69.9704321847048,32799.9704321847,6340.0295678153
"265","92",32450,38390,-0.0364776668232028,-0.91266623166321,"aug",0,1,71.1721664584129,32521.1721664584,5868.82783354158
"266","920",31810,38260,-0.613122222455293,-1.13491958879644,"aug",0,1,70.3730419301174,31880.3730419301,6379.62695806988
"267","929",31200,38110,-1.16273656454212,-1.391365770104,"aug",0,1,65.2025525228501,31265.2025525228,6844.79744747715
"268","930",32870,38960,0.341945322810349,0.0618292573055416,"aug",0,1,70.7850228219103,32940.7850228219,6019.21497717809
"269","931",31910,39220,-0.523021510637778,0.506335971571986,"aug",0,1,71.4157089102873,31981.4157089103,7238.58429108971
"270","932",32510,39850,0.017582760267301,1.58340993306377,"aug",0,1,64.8186162194062,32574.8186162194,7275.1813837806
"271","953",31420,38140,-0.964514998543593,-1.34007653384249,"aug",0,1,65.9075747547131,31485.9075747547,6654.09242524529
"272","954",31590,38710,-0.811343788453822,-0.365581044873735,"aug",0,1,71.0607671780539,31661.0607671781,7048.93923282195
"273","955",31420,39100,-0.964514998543593,0.301179026525938,"aug",0,1,71.233810245072,31491.2338102451,7608.76618975493
"274","956",31690,38160,-0.721243076636307,-1.30588370966815,"aug",0,1,66.9850508443754,31756.9850508444,6403.01494915563
"275","1013",32020,38590,-0.086902039584079,0.0261371104197766,"nov",0,0,69.8836466286921,32089.8836466287,6500.1163533713
"276","1014",31400,40000,-0.263375574446346,0.57475264006345,"nov",0,0,68.4746640451232,31468.4746640451,8531.52533595488
"277","1015",31880,38620,-0.126750902294914,0.0378097812632567,"nov",0,0,69.9179198745788,31949.9179198746,6670.08208012542
"278","1016",31540,39080,-0.223526711735512,0.216790734196654,"nov",0,0,69.8100569535334,31609.8100569535,7470.18994304647
"279","1025",32450,38900,0.0354908958849117,0.14675470913576,"nov",0,0,69.5967547273537,32519.5967547274,6380.40324527264
"280","1027",32090,38510,-0.0669776082286618,-0.00499001182951199,"nov",0,0,69.9027820919684,32159.902782092,6350.09721790803
"281","1037",32070,38920,-0.072670302901639,0.154536489698083,"nov",0,0,69.7449604619685,32139.744960462,6780.25503953803
"282","1038",31950,38800,-0.106826470939497,0.107845806324151,"nov",0,0,69.8157176833154,32019.8157176833,6780.18428231668
"283","1039",32250,38970,-0.0214360508448523,0.173990941103886,"nov",0,0,69.649179382298,32319.6491793823,6650.3508206177
"284","1040",32350,38790,0.00702742252002973,0.103954916042991,"nov",0,0,69.7219835233492,32419.7219835233,6370.27801647665
"285","1049",31560,39210,-0.217834017062535,0.267372307851746,"nov",0,0,69.7601980477758,31629.7601980478,7580.23980195222
"286","1051",31560,38620,-0.217834017062535,0.0378097812632567,"nov",0,0,70.1090264086638,31630.1090264087,6989.89097359134
"287","1052",31450,38880,-0.249143837763905,0.13897292857344,"nov",0,0,69.928586334213,31519.9285863342,7360.07141366579
"288","1062",31540,38460,-0.223526711735512,-0.024444463235315,"nov",0,0,70.3852730050239,31610.385273005,6849.61472699498
"289","1063",31980,38680,-0.0982874289300324,0.0611551229502225,"nov",0,0,69.8537174577572,32049.8537174578,6630.14628254224
"290","1064",32440,38920,0.0326445485484221,0.154536489698083,"nov",0,0,69.5825955169574,32509.582595517,6410.41740448305
"291","1073",32400,40000,0.0212591592024697,0.57475264006345,"nov",0,0,65.1906213710055,32465.190621371,7534.80937862899
"292","1074",32230,39460,-0.0271287455178295,0.364644564880766,"nov",0,0,68.5066965579352,32298.5066965579,7161.49330344207
"293","1076",32050,38510,-0.0783629975746162,-0.00499001182951199,"nov",0,0,69.9183951558343,32119.9183951558,6390.08160484417
"294","1085",31020,37920,-0.371536773232896,-0.234552538417999,"nov",0,0,71.3986623154374,31091.3986623154,6828.60133768456
"295","1086",32760,39870,0.123727663316043,0.524171066408358,"nov",0,0,64.9902201943398,32824.9902201943,7045.00977980567
"296","1087",30770,38630,-0.4426954566451,0.0417006715444195,"nov",0,0,71.0073545563084,30841.0073545563,7788.99264544369
"297","1088",30750,37930,-0.448388151318076,-0.230661648136839,"nov",0,0,71.417791578059,30821.4177915781,7108.58220842194
"298","1199",31570,38660,-0.214987669726047,0.0533733423878997,"nov",0,0,70.0536603662877,31640.0536603663,7019.94633963371
"299","1200",31920,38460,-0.115365512948961,-0.024444463235315,"nov",0,0,70.0271593853474,31990.0271593853,6469.97284061465
"300","1222",35020,40000,0.767002161362368,0.57475264006345,"nov",0,0,66.1912149171939,35086.1912149172,4913.80878508281
"301","1223",33200,40000,0.248966946121524,0.57475264006345,"nov",0,0,64.7177658930131,33264.717765893,6735.28223410698
"302","1245",31110,38150,-0.345919647204502,-0.145062061951301,"nov",0,0,71.2919815751571,31181.2919815752,6968.70801842484
"303","1246",31200,38340,-0.320302521176109,-0.0711351466092437,"nov",0,0,71.0285258350039,31271.028525835,7068.971474165
"304","1247",31700,38660,-0.177985154351701,0.0533733423878997,"nov",0,0,69.9730396209957,31769.973039621,6890.026960379
"305","1248",31540,38550,-0.223526711735512,0.0105735492951309,"nov",0,0,70.228113741662,31610.2281137417,6939.77188625834
"306","1258",31760,38760,-0.160907070332772,0.0922822451995084,"nov",0,0,69.8821562640771,31829.8821562641,6930.11784373592
"307","1259",31680,38550,-0.183677849024677,0.0105735492951309,"nov",0,0,70.1000149970952,31750.1000149971,6799.8999850029
"308","1260",31190,38610,-0.323148868512597,0.0339188909820967,"nov",0,0,70.5322521922664,31260.5322521923,7349.46774780773
"309","1275",30580,37960,-0.496776056038375,-0.218988977293356,"nov",0,0,71.4220883884453,30651.4220883884,7308.57791161156
"310","1281",31290,38880,-0.294685395147716,0.13897292857344,"nov",0,0,70.0121241764063,31360.0121241764,7519.98787582359
"311","1282",31610,39100,-0.203602280380094,0.224572514758977,"nov",0,0,69.7881048191782,31679.7881048192,7420.21189518082
"312","1284",31910,38750,-0.11821186028545,0.0883913549183483,"nov",0,0,69.8434968560246,31979.843496856,6770.15650314397
"313","1293",31270,38650,-0.300378089820692,0.0494824521067396,"nov",0,0,70.3546031788213,31340.3546031788,7309.64539682118
"314","1295",32050,38430,-0.0783629975746162,-0.0361171340787978,"nov",0,0,69.9772954276589,32119.9772954277,6310.02270457234
"315","1296",31340,38650,-0.280453658465275,0.0494824521067396,"nov",0,0,70.2750425748518,31410.2750425749,7239.72495742515
"316","1305",31240,38460,-0.308917131830157,-0.024444463235315,"nov",0,0,70.7706392691589,31310.7706392692,7149.22936073084
"317","1306",31880,38820,-0.126750902294914,0.115627586886474,"nov",0,0,69.8244871952565,31949.8244871953,6870.17551280474
"318","1307",31860,38510,-0.132443596967891,-0.00499001182951199,"nov",0,0,70.0157177995038,31930.0157177995,6579.9842822005
"319","1317",31870,38740,-0.129597249631402,0.0845004646371883,"nov",0,0,69.8583007744994,31939.8583007745,6800.1416992255
"320","1318",30310,40000,-0.573627434123555,0.57475264006345,"nov",0,0,69.7652437884866,30379.7652437885,9620.23475621151
"321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","1329",27840,37710,-1.27667522623613,-0.316261234322376,"nov",0,0,71.2167916771196,27911.2167916771,9798.78320832288
"323","1341",27400,40000,-1.40191450904161,0.57475264006345,"nov",0,0,71.4222284744801,27471.4222284745,12528.5777715255
"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","1353",37380,40000,1.43874013277357,0.57475264006345,"nov",0,0,64.7115565101559,37444.7115565102,2555.28844348984
"326","1355",36970,40000,1.32203989197756,0.57475264006345,"nov",0,0,65.4175251459956,37035.417525146,2964.582474854
"327","1377",29830,34720,-0.710252106274987,-1.47963742838946,"nov",0,0,70.8815504315091,29900.8815504315,4819.11844956849
"328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","1379",27910,34100,-1.25675079488071,-1.72087262582143,"nov",0,0,65.956521189888,27975.9565211899,6124.04347881011
"330","1380",30940,38350,-0.3943075519248,-0.0672442563280837,"nov",0,0,71.2205404283887,31011.2205404284,7338.77945957161
"331","1389",28910,40000,-0.972116061231897,0.57475264006345,"nov",0,0,70.6853881235232,28980.6853881235,11019.3146118765
"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","1392",23640,40000,-2.47214110756116,0.57475264006345,"nov",0,0,71.1767079383824,23711.1767079384,16288.8232920616
"334","1423",36590,40000,1.21387869319101,0.57475264006345,"nov",0,0,66.016950560153,36656.0169505602,3343.98304943985
"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","1437",34150,40000,0.519369943087897,0.57475264006345,"nov",0,0,65.1037252116745,34215.1037252117,5784.89627478833
"337","1438",24420,33860,-2.25012601531508,-1.81425399256929,"nov",0,0,60.0175946186088,24480.0175946186,9379.98240538139
"338","1440",32990,40000,0.189193652055272,0.57475264006345,"nov",0,0,64.7478731395501,33054.7478731396,6945.25212686045
"339","1449",20410,26280,-3.39151129724683,-4.76354882568919,"nov",0,0,60.0074544776237,20470.0074544776,5809.99254552237
"340","1450",25570,34560,-1.92279607161894,-1.54189167288803,"nov",0,0,64.0598669896434,25634.0598669896,8925.94013301036
"341","1451",32920,40000,0.169269220699855,0.57475264006345,"nov",0,0,64.7672485601483,32984.7672485602,7015.23275143985
"342","1452",33410,40000,0.308740240187773,0.57475264006345,"nov",0,0,64.7217592255046,33474.7217592255,6525.2782407745
"343","1461",19740,32860,-3.58221656879154,-2.20334302068537,"nov",0,0,60.0074544776462,19800.0074544776,13059.9925455224
"344","1463",22410,40000,-2.8222418299492,0.57475264006345,"nov",0,0,70.9393060068905,22480.9393060069,17519.0606939931
"345","1467",36620,40000,1.22241773520047,0.57475264006345,"nov",0,0,65.980357845647,36685.9803578456,3314.01964215435
"346","1487",34880,40000,0.727153298651534,0.57475264006345,"nov",0,0,66.0661280697961,34946.0661280698,5053.9338719302
"347","1488",35320,40000,0.852392581457012,0.57475264006345,"nov",0,0,66.3517220546955,35386.3517220547,4613.64827794531
"348","1497",27660,40000,-1.32790947829292,0.57475264006345,"nov",0,0,71.4100527870128,27731.410052787,12268.589947213
"349","1498",39130,40000,1.936850916659,0.57475264006345,"nov",0,0,63.6650935099201,39193.6650935099,806.334906490083
"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","1521",36890,40000,1.29926911328565,0.57475264006345,"nov",0,0,65.5635249773465,36955.5635249773,3044.43647502265
"353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","1523",40000,40000,2.18448313493347,0.57475264006345,"nov",0,0,60.0636364154821,40060.0636364155,-60.0636364154852
"355","1524",28110,40000,-1.19982384815095,0.57475264006345,"nov",0,0,71.3354326843003,28181.3354326843,11818.6645673157
"356","1533",27440,40000,-1.39052911969566,0.57475264006345,"nov",0,0,71.4211375240547,27511.4211375241,12488.5788624759
"357","1534",26070,35800,-1.78047870479453,-1.05942127802409,"nov",0,0,66.753690039837,26136.7536900398,9663.24630996016
"358","1535",40000,40000,2.18448313493347,0.57475264006345,"nov",0,0,60.0636364154821,40060.0636364155,-60.0636364154852
"359","1536",40000,40000,2.18448313493347,0.57475264006345,"nov",0,0,60.0636364154821,40060.0636364155,-60.0636364154852
"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","1557",31980,40000,-0.0982874289300324,0.57475264006345,"nov",0,0,66.2517050656982,32046.2517050657,7953.7482949343
"363","1558",38840,40000,1.85430684390084,0.57475264006345,"nov",0,0,63.9514702688858,38903.9514702689,1096.04852973112
"364","1809",32510,38980,0.0525689799038393,0.177881831385046,"nov",0,0,69.4401101099462,32579.4401101099,6400.55988989006
"365","1810",31130,38230,-0.340226952531526,-0.113934939702015,"nov",0,0,71.2185721781757,31201.2185721782,7028.78142782182
"366","1811",32780,40000,0.12942035798902,0.57475264006345,"nov",0,0,64.8248126816629,32844.8248126817,7155.17518731834
"367","1812",32310,39020,-0.00435796682592266,0.193445392509691,"nov",0,0,69.5642797255061,32379.5642797255,6640.43572027449
"368","1821",32480,38910,0.0440299378943745,0.15064559941692,"nov",0,0,69.5651418270693,32549.5651418271,6360.43485817294
"369","1822",40000,40000,2.18448313493347,0.57475264006345,"nov",0,0,60.0636364154821,40060.0636364155,-60.0636364154852
"370","1823",31990,38410,-0.0954410815935448,-0.0438989146411207,"nov",0,0,70.0323150055816,32060.0323150056,6349.96768499442
"371","1824",31250,38910,-0.306070784493668,0.15064559941692,"nov",0,0,70.00799635338,31320.0079963534,7589.99200364662
"372","1845",31000,37930,-0.377229467905872,-0.230661648136839,"nov",0,0,71.3991576322911,31071.3991576323,6858.60084236771
"373","1846",31500,39190,-0.234912101081464,0.259590527289423,"nov",0,0,69.7814736932092,31569.7814736932,7620.21852630679
"374","1847",32680,39280,0.100956884624138,0.294608539819872,"nov",0,0,67.9152815919604,32747.915281592,6532.08471840804
"375","1848",31100,38040,-0.34876599454099,-0.18786185504407,"nov",0,0,71.3520190925789,31171.3520190926,6868.64798090742
"376","499",31830,38410,-0.140982638977355,-0.0438989146411207,"nov",0,0,70.1582435964937,31900.1582435965,6509.84175640351
"377","500",31560,38590,-0.217834017062535,0.0261371104197766,"nov",0,0,70.1491250305685,31630.1491250306,6959.85087496943
"378","509",32570,39550,0.0696470639227689,0.399662577411212,"nov",0,0,66.6644867251808,32636.6644867252,6913.33551327482
"379","510",31720,38730,-0.172292459678725,0.0806095743560255,"nov",0,0,69.9134295990797,31789.9134295991,6940.08657040092
"380","511",32810,39920,0.137959399998485,0.543625517814164,"nov",0,0,64.8818175386439,32874.8818175386,7045.11818246136
"381","512",31900,38060,-0.121058207621938,-0.180080074481747,"nov",0,0,70.7226263660016,31970.722626366,6089.277373634
"382","521",32300,38320,-0.00720431416241228,-0.0789169271715666,"nov",0,0,69.9380555065002,32369.9380555065,5950.0619444935
"383","522",36050,40000,1.06017593702065,0.57475264006345,"nov",0,0,66.3729485648424,36116.3729485648,3883.62705143516
"384","523",31850,38870,-0.135289944304378,0.135082038292277,"nov",0,0,69.8137419665519,31919.8137419666,6950.18625803345
"385","524",31530,38780,-0.226373059071999,0.100064025761831,"nov",0,0,69.9642692170798,31599.9642692171,7180.03573078292
"386","533",31970,38860,-0.101133776266521,0.131191148011117,"nov",0,0,69.7910400093396,32039.7910400093,6820.20895999066
"387","534",31900,39130,-0.121058207621938,0.23624518560246,"nov",0,0,69.6940700526771,31969.6940700527,7160.30592994732
"388","535",32310,39040,-0.00435796682592266,0.201227173072012,"nov",0,0,69.5401940707154,32379.5401940707,6660.45980592928
"389","536",33730,39650,0.399823354955394,0.438571480222821,"nov",0,0,64.7186898188555,33794.7186898189,5855.28131018115
"390","545",30660,37450,-0.474005277346469,-0.417424381632556,"nov",0,0,71.4067210569257,30731.4067210569,6718.59327894307
"391","547",31030,38850,-0.368690425896407,0.127300257729957,"nov",0,0,70.2737259835296,31100.2737259835,7749.72627401647
"392","548",34560,40000,0.636070183883913,0.57475264006345,"nov",0,0,65.6589385902352,34625.6589385902,5374.34106140977
"393","557",32570,39920,0.0696470639227689,0.543625517814164,"nov",0,0,65.123878152117,32635.1238781521,7284.87612184788
"394","558",31630,39040,-0.197909585707118,0.201227173072012,"nov",0,0,69.8040157183798,31699.8040157184,7340.19598428162
"395","559",32070,38920,-0.072670302901639,0.154536489698083,"nov",0,0,69.7449604619685,32139.744960462,6780.25503953803
"396","560",32140,38670,-0.0527458715462218,0.0572642326690625,"nov",0,0,69.8184582533289,32209.8184582533,6460.18154174667
"397","569",31570,38030,-0.214987669726047,-0.19175274532523,"nov",0,0,71.1284920616064,31641.1284920616,6388.87150793839
"398","570",27940,40000,-1.24821175287125,0.57475264006345,"nov",0,0,71.3759116518839,28011.3759116519,11988.6240883481
"399","571",31910,39080,-0.11821186028545,0.216790734196654,"nov",0,0,69.7183233143683,31979.7183233144,7100.28167668563
"400","572",32040,39690,-0.0812093449111038,0.454135041347464,"nov",0,0,67.922992633827,32107.9229926338,7582.07700736617
"401","581",31950,39340,-0.106826470939497,0.317953881506838,"nov",0,0,69.4399184454476,32019.4399184454,7320.56008155455
"402","582",33170,39520,0.240427904112059,0.387989906567732,"nov",0,0,65.1557694996751,33235.1557694997,6284.84423050033
"403","583",37690,40000,1.5269769002047,0.57475264006345,"nov",0,0,64.386981343421,37754.3869813434,2245.61301865658
"404","584",31990,38340,-0.0954410815935448,-0.0711351466092437,"nov",0,0,70.1137330183122,32060.1137330183,6279.88626698169
"405","593",31860,38020,-0.132443596967891,-0.19564363560639,"nov",0,0,70.8505652785897,31930.8505652786,6089.14943472141
"406","594",26430,40000,-1.67801020068096,0.57475264006345,"nov",0,0,71.3796241160352,26501.379624116,13498.620375884
"407","595",31390,38640,-0.266221921782834,0.0455915618255796,"nov",0,0,70.2383839810567,31460.2383839811,7179.76161601894
"408","596",31440,39000,-0.251990185100393,0.185663611947369,"nov",0,0,69.8655859496214,31509.8655859496,7490.13441405038
"409","605",32160,40000,-0.0470531768732466,0.57475264006345,"nov",0,0,65.6914253380898,32225.6914253381,7774.30857466191
"410","606",32260,38320,-0.0185897035083647,-0.0789169271715666,"nov",0,0,69.957074364614,32329.9570743646,5990.04292563539
"411","607",32070,39720,-0.072670302901639,0.465807712190947,"nov",0,0,67.6220605841154,32137.6220605841,7582.37793941588
"412","608",32080,39660,-0.0698239555651514,0.442462370503981,"nov",0,0,67.9483956815973,32147.9483956816,7512.0516043184
"413","617",36070,40000,1.06586863169362,0.57475264006345,"nov",0,0,66.3674862821146,36136.3674862821,3863.63251371789
"414","618",28510,40000,-1.08596995469142,0.57475264006345,"nov",0,0,71.1241412210249,28581.124141221,11418.875858779
"415","619",31310,38080,-0.288992700474739,-0.172298293919427,"nov",0,0,71.2488271882551,31381.2488271883,6698.75117281175
"416","620",31590,38640,-0.209294975053071,0.0455915618255796,"nov",0,0,70.0616659545573,31660.0616659546,6979.93833404544
"417","629",32080,38380,-0.0698239555651514,-0.0555715854846008,"nov",0,0,70.00476836379,32150.0047683638,6229.99523163621
"418","630",32730,38980,0.115188621306578,0.177881831385046,"nov",0,0,69.1193627276832,32799.1193627277,6180.88063727232
"419","631",33170,38990,0.240427904112059,0.181772721666209,"nov",0,0,67.7649633495397,33237.7649633495,5752.23503665046
"420","632",31810,38670,-0.146675333650332,0.0572642326690625,"nov",0,0,69.9147699669963,31879.914769967,6790.085230033
"421","641",30780,40000,-0.439849109308611,0.57475264006345,"nov",0,0,69.5680128137788,30849.5680128138,9150.43198718622
"422","642",32310,40000,-0.00435796682592266,0.57475264006345,"nov",0,0,65.3473008844745,32375.3473008845,7624.65269911552
"423","643",31230,39050,-0.311763479166644,0.205118063353172,"nov",0,0,69.9103072634017,31299.9103072634,7750.0896927366
"424","644",31190,38390,-0.323148868512597,-0.0516806952034408,"nov",0,0,70.9585761048056,31260.9585761048,7129.04142389519
"425","653",31820,38510,-0.143828986313843,-0.00499001182951199,"nov",0,0,70.0420565334544,31890.0420565335,6619.95794346655
"426","654",31880,38470,-0.126750902294914,-0.0205535729541549,"nov",0,0,70.0436007399037,31950.0436007399,6519.9563992601
"427","655",31400,38460,-0.263375574446346,-0.024444463235315,"nov",0,0,70.5627458503632,31470.5627458504,6989.43725414964
"428","656",31290,38030,-0.294685395147716,-0.19175274532523,"nov",0,0,71.2947825891723,31361.2947825892,6668.70521741083
"429","665",33030,40000,0.200579041401224,0.57475264006345,"nov",0,0,64.739122212879,33094.7391222129,6905.26087778712
"430","666",23170,40000,-2.6059194323761,0.57475264006345,"nov",0,0,71.0854781708834,23241.0854781709,16758.9145218291
"431","667",32210,38650,-0.0328214401908046,0.0494824521067396,"nov",0,0,69.8098602001882,32279.8098602002,6370.19013979981
"432","668",34350,40000,0.576296889817661,0.57475264006345,"nov",0,0,65.3548616718829,34415.3548616719,5584.64513832812
"433","677",32100,38900,-0.0641312608921742,0.14675470913576,"nov",0,0,69.7452661840247,32169.745266184,6730.25473381597
"434","678",31710,38540,-0.175138807015213,0.00668265901397089,"nov",0,0,70.0885547383287,31780.0885547383,6759.91144526167
"435","679",30980,38210,-0.382922162578848,-0.121716720264335,"nov",0,0,71.3066485050926,31051.3066485051,7158.69335149491
"436","680",31660,39020,-0.189370543697653,0.193445392509691,"nov",0,0,69.8042587085488,31729.8042587085,7290.19574129145
"437","689",31570,39280,-0.214987669726047,0.294608539819872,"nov",0,0,69.727504826575,31639.7275048266,7640.27249517342
"438","690",40000,40000,2.18448313493347,0.57475264006345,"nov",0,0,60.0636364154821,40060.0636364155,-60.0636364154852
"439","691",31490,38460,-0.237758448417953,-0.024444463235315,"nov",0,0,70.4470070580358,31560.447007058,6899.55299294196
"440","692",31440,38550,-0.251990185100393,0.0105735492951309,"nov",0,0,70.3377263119517,31510.337726312,7039.66227368805
"441","701",30420,37640,-0.542317613422185,-0.343497466290502,"nov",0,0,71.4106472967635,30491.4106472968,7148.58935270323
"442","702",30730,38060,-0.454080845991052,-0.180080074481747,"nov",0,0,71.405884776114,30801.4058847761,7258.59411522388
"443","703",31320,37800,-0.286146353138251,-0.28124322179193,"nov",0,0,71.3833454150817,31391.3833454151,6408.61665458492
"444","704",30620,37330,-0.485390666692422,-0.464115065006488,"nov",0,0,71.3841351148609,30691.3841351149,6638.61586488514
"445","713",32980,39630,0.186347304718782,0.430789699660501,"nov",0,0,65.1840335928025,33045.1840335928,6584.8159664072
"446","714",37730,40000,1.53836228955066,0.57475264006345,"nov",0,0,64.3590195866921,37794.3590195867,2205.64098041331
"447","715",32130,38420,-0.0555922188827094,-0.0400080243599579,"nov",0,0,69.944698198773,32199.9446981988,6220.05530180123
"448","977",34710,40000,0.678765393931235,0.57475264006345,"nov",0,0,65.8673780763504,34775.8673780763,5224.13262192365
"449","978",32020,39100,-0.086902039584079,0.224572514758977,"nov",0,0,69.6627119029514,32089.662711903,7010.33728809705
"450","979",32290,38940,-0.0100506614988999,0.162318270260403,"nov",0,0,69.6525350455295,32359.6525350455,6580.34746495447
